ORIG_FID,SIA2024BuildingType,BuildingAge,GlazingRatio
19376,MFH,1939,17
19377,MFH,2007,22
19378,MFH,1941,30
19379,MFH,1946,39
19380,MFH,2009,44
19381,MFH,1957,18
19382,MFH,1912,49
19383,MFH,2018,46
19384,MFH,1955,28
19385,MFH,1960,51
19386,MFH,1983,51
19387,MFH,1986,11
19388,MFH,1992,26
19389,MFH,1993,23
19390,MFH,1902,58
19391,MFH,1966,39
19392,MFH,1920,22
19393,MFH,1947,23
19394,MFH,1912,18
19395,MFH,1936,27
19396,MFH,1977,56
19397,MFH,1958,31
19398,MFH,2015,42
19399,MFH,1975,16
19400,MFH,1962,46
19401,MFH,2007,53
19402,MFH,1989,25
19403,MFH,1963,37
19404,MFH,1920,48
19405,MFH,1987,27
19406,MFH,2005,52
19407,MFH,1932,24
19408,MFH,1982,21
19409,MFH,1999,34
19410,MFH,1998,55
19411,MFH,1962,21
19412,MFH,1974,33
19413,MFH,1996,41
19414,MFH,2007,28
19415,MFH,2015,34
19416,MFH,1973,19
19417,MFH,2005,24
19418,MFH,1975,17
19419,MFH,1998,31
19420,MFH,1901,11
19421,MFH,1918,40
19422,MFH,1974,48
19423,MFH,2013,31
19424,MFH,1923,19
19425,MFH,2001,45
19426,MFH,1999,58
19427,MFH,1939,47
19428,MFH,1971,31
19429,MFH,2007,26
19430,MFH,1973,41
19431,MFH,1933,34
19432,MFH,1903,57
19433,MFH,1920,40
19434,MFH,1908,52
19435,MFH,1961,20
19436,MFH,1930,16
19437,MFH,1978,20
19438,MFH,1933,37
19439,MFH,1904,59
19440,MFH,1939,30
19441,MFH,1979,27
19442,MFH,1985,37
19443,MFH,1990,24
19444,MFH,1930,27
19445,MFH,1969,18
19446,MFH,1900,22
19447,MFH,1991,59
19448,MFH,1932,50
19449,MFH,1989,28
19450,MFH,1910,32
19451,MFH,1992,10
19452,MFH,1917,29
19453,MFH,1901,39
19454,MFH,1958,37
19455,MFH,1966,57
19456,MFH,2019,55
19457,MFH,1914,11
19458,MFH,1953,54
19459,MFH,2006,46
19460,MFH,1931,14
19461,MFH,1970,23
19462,MFH,1960,22
19463,MFH,1972,55
19464,MFH,2008,40
19465,MFH,1995,35
19466,MFH,1953,16
19467,MFH,2007,12
19468,MFH,2002,41
19469,MFH,1933,31
19470,MFH,1924,22
19471,MFH,1986,13
19472,MFH,1903,54
19473,MFH,1912,47
19474,MFH,1922,16
19475,MFH,1962,19
19476,MFH,1970,32
19477,MFH,2014,38
19478,MFH,1914,40
19479,MFH,1928,42
19480,MFH,1982,49
19481,MFH,1991,12
19482,MFH,2000,11
19483,MFH,2003,31
19484,MFH,2012,43
19485,MFH,1997,35
19486,MFH,1912,40
19487,MFH,1983,54
19488,MFH,2010,30
19489,MFH,1959,42
19490,MFH,1905,16
19491,MFH,1904,31
19492,MFH,2007,17
19493,MFH,1957,27
19494,MFH,2013,18
19495,MFH,1991,14
19496,MFH,1908,52
19497,MFH,1903,28
19498,MFH,1947,53
19499,MFH,1993,34
19500,MFH,1986,48
19501,MFH,1926,17
19502,MFH,2010,19
19503,MFH,2011,25
19504,MFH,2007,43
19505,MFH,2006,37
19506,MFH,1967,19
19507,MFH,1932,46
19508,MFH,1939,44
19509,MFH,2006,59
19510,MFH,1961,42
19511,MFH,1949,32
19512,MFH,1979,31
19513,MFH,1972,33
19514,MFH,2018,27
19515,MFH,1948,21
19516,MFH,1927,26
19517,MFH,1948,20
19518,MFH,1914,27
19519,MFH,1908,43
19520,MFH,1952,19
19521,MFH,1923,36
19522,MFH,1950,25
19523,MFH,1996,54
19524,MFH,1968,34
19525,MFH,2009,20
19526,MFH,1922,48
19527,MFH,1995,42
19528,MFH,1957,12
19529,MFH,1907,52
19530,MFH,1948,34
19531,MFH,1927,28
19532,MFH,1988,13
19533,MFH,2000,29
19534,MFH,1903,33
19535,MFH,2014,11
19536,MFH,1927,45
19537,MFH,1994,49
19538,MFH,1935,57
19539,MFH,1981,26
19540,MFH,1907,29
19541,MFH,1966,29
19542,MFH,1968,21
19543,MFH,1945,30
19544,MFH,1961,24
19545,MFH,1903,18
19546,MFH,1953,59
19547,MFH,1903,47
19548,MFH,1941,44
19549,MFH,2015,30
19550,MFH,1905,47
19551,MFH,1944,53
19552,MFH,1995,19
19553,MFH,1900,21
19554,MFH,1986,13
19555,MFH,1959,42
19556,MFH,1957,40
19557,MFH,1996,33
19558,MFH,1980,29
19559,MFH,1966,34
19560,MFH,2005,35
19561,MFH,1950,31
19562,MFH,1909,56
19563,MFH,1924,25
19564,MFH,1982,20
19565,MFH,1970,20
19566,MFH,2018,54
19567,MFH,1978,57
19568,MFH,1966,16
19569,MFH,1940,50
19570,MFH,1971,37
19571,MFH,1986,51
19572,MFH,1943,57
19573,MFH,1947,29
19574,MFH,2019,42
19575,MFH,1940,14
19576,MFH,1945,57
19577,MFH,1987,27
19578,MFH,1956,25
19579,MFH,1968,53
19580,MFH,1915,28
19581,MFH,1923,23
19582,MFH,1914,33
19583,MFH,2001,29
19584,MFH,2018,52
19585,MFH,1991,21
19586,MFH,2012,34
19587,MFH,1991,21
19588,MFH,1967,52
19589,MFH,1950,39
19590,MFH,1935,47
19591,MFH,1980,20
19592,MFH,1974,52
19593,MFH,1955,32
19594,MFH,1947,58
19595,MFH,1952,32
19596,MFH,1902,10
19597,MFH,1912,11
19598,MFH,1917,53
19599,MFH,1966,39
19600,MFH,1905,13
19601,MFH,1971,27
19602,MFH,1998,45
19603,MFH,1938,56
19604,MFH,1959,32
19605,MFH,1981,17
19606,MFH,1932,59
19607,MFH,1986,45
19608,MFH,1900,27
19609,MFH,1914,19
19610,MFH,1947,23
19611,MFH,1981,50
19612,MFH,1990,25
19613,MFH,1912,38
19614,MFH,1948,23
19615,MFH,1964,32
19616,MFH,1959,29
19617,MFH,1921,24
19618,MFH,1930,35
19619,MFH,1913,26
19620,MFH,1922,23
19621,MFH,1984,18
19622,MFH,1976,52
19623,MFH,1977,54
19624,MFH,1946,21
19625,MFH,1964,59
19626,MFH,2003,50
19627,MFH,1964,36
19628,MFH,1904,33
19629,MFH,1992,41
19630,MFH,2011,34
19631,MFH,1985,51
19632,MFH,2014,25
19633,MFH,2005,55
19634,MFH,1957,55
19635,MFH,1948,39
19636,MFH,1921,59
19637,MFH,1958,41
19638,MFH,1974,45
19639,MFH,1957,13
19640,MFH,1949,52
19641,MFH,1936,43
19642,MFH,1975,38
19643,MFH,1983,28
19644,MFH,1927,25
19645,MFH,1911,51
19646,MFH,1972,59
19647,MFH,2014,19
19648,MFH,1903,18
19649,MFH,1952,18
19650,MFH,1970,49
19651,MFH,1928,30
19652,MFH,1967,41
19653,MFH,1920,14
19654,MFH,2006,16
19655,MFH,1940,25
19656,MFH,1956,52
19657,MFH,1974,34
19658,MFH,2000,49
19659,MFH,1954,39
19660,MFH,1989,21
19661,MFH,1972,11
19662,MFH,1924,23
19663,MFH,1987,44
19664,MFH,1921,23
19665,MFH,1960,47
19666,MFH,1944,45
19667,MFH,1917,53
19668,MFH,1951,17
19669,MFH,1990,29
19670,MFH,1924,42
19671,MFH,1903,33
19672,MFH,1971,32
19673,MFH,2008,49
19674,MFH,1981,54
19675,MFH,1979,30
19676,MFH,1914,13
19677,MFH,1943,28
19678,MFH,2001,45
19679,MFH,1924,25
19680,MFH,1988,47
19681,MFH,1965,17
19682,MFH,2008,49
19683,MFH,1906,27
19684,MFH,1916,31
19685,MFH,1922,17
19686,MFH,1991,41
19687,MFH,1942,59
19688,MFH,1979,12
19689,MFH,1935,21
19690,MFH,1907,51
19691,MFH,1948,53
19692,MFH,1943,41
19693,MFH,1932,53
19694,MFH,1939,18
19695,MFH,1994,18
19696,MFH,1933,25
19697,MFH,1921,18
19698,MFH,1940,18
19699,MFH,1962,46
19700,MFH,1955,12
19701,MFH,2016,36
19702,MFH,1917,55
19703,MFH,1974,53
19704,MFH,2012,52
19705,MFH,1960,27
19706,MFH,1962,22
19707,MFH,1927,59
19708,MFH,1913,26
19709,MFH,1933,49
19710,MFH,1951,13
19711,MFH,1928,50
19712,MFH,1959,22
19713,MFH,2002,43
19714,MFH,2009,32
19715,MFH,1957,17
19716,MFH,1966,41
19717,MFH,1974,41
19718,MFH,1996,13
19719,MFH,2006,57
19720,MFH,1985,20
19721,MFH,1987,50
19722,MFH,1982,20
19723,MFH,1987,59
19724,MFH,1960,54
19725,MFH,1944,14
19726,MFH,2006,48
19727,MFH,2014,49
19728,MFH,2012,54
19729,MFH,1910,44
19730,MFH,1955,13
19731,MFH,1943,17
19732,MFH,1956,56
19733,MFH,1923,58
19734,MFH,1914,22
19735,MFH,2001,28
19736,MFH,2018,36
19737,MFH,1977,18
19738,MFH,1941,56
19739,MFH,1998,16
19740,MFH,1921,30
19741,MFH,1946,14
19742,MFH,2019,57
19743,MFH,1997,34
19744,MFH,1941,34
19745,MFH,2018,36
19746,MFH,1906,58
19747,MFH,1921,51
19748,MFH,2006,17
19749,MFH,1976,11
19750,MFH,1956,12
19751,MFH,1958,54
19752,MFH,1986,27
19753,MFH,1924,27
19754,MFH,1925,58
19755,MFH,1949,20
19756,MFH,1995,39
19757,MFH,1982,32
19758,MFH,1933,13
19759,MFH,1912,53
19760,MFH,1977,59
19761,MFH,1949,28
19762,MFH,1935,48
19763,MFH,1993,21
19764,MFH,1903,46
19765,MFH,1953,40
19766,MFH,1992,38
19767,MFH,1918,28
19768,MFH,1977,12
19769,MFH,1918,35
19770,MFH,1934,52
19771,MFH,1961,27
19772,MFH,1923,59
19773,MFH,1993,33
19774,MFH,1972,49
19775,MFH,1968,24
19776,MFH,1946,16
19777,MFH,1989,58
19778,MFH,1976,55
19779,MFH,1993,31
19780,MFH,1917,33
19781,MFH,1949,44
19782,MFH,1989,19
19783,MFH,1921,49
19784,MFH,1986,32
19785,MFH,1948,23
19786,MFH,1956,30
19787,MFH,1944,36
19788,MFH,1914,24
19789,MFH,1970,50
19790,MFH,2005,12
19791,MFH,1932,39
19792,MFH,2012,35
19793,MFH,1969,52
19794,MFH,2015,25
19795,MFH,1987,38
19796,MFH,1938,52
19797,MFH,1959,21
19798,MFH,2009,29
19799,MFH,1906,56
19800,MFH,1976,14
19801,MFH,1934,43
19802,MFH,1994,20
19803,MFH,1921,20
19804,MFH,1976,17
19805,MFH,1992,22
19806,MFH,1941,53
19807,MFH,1974,12
19808,MFH,1905,52
19809,MFH,1905,38
19810,MFH,2013,50
19811,MFH,1999,45
19812,MFH,2006,11
19813,MFH,1988,59
19814,MFH,2005,36
19815,MFH,1937,38
19816,MFH,1971,33
19817,MFH,1983,40
19818,MFH,1985,54
19819,MFH,1936,49
19820,MFH,2004,13
19821,MFH,1983,37
19822,MFH,2019,40
19823,MFH,1915,54
19824,MFH,1984,12
19825,MFH,2000,48
19826,MFH,1920,19
19827,MFH,1946,13
19828,MFH,1918,13
19829,MFH,1902,46
19830,MFH,2016,10
19831,MFH,1999,37
19832,MFH,1974,46
19833,MFH,2007,58
19834,MFH,1937,21
19835,MFH,1996,11
19836,MFH,1993,26
19837,MFH,1966,10
19838,MFH,1990,42
19839,MFH,1937,54
19840,MFH,1912,40
19841,MFH,1927,50
19842,MFH,2013,37
19843,MFH,1956,57
19844,MFH,1940,15
19845,MFH,1962,59
19846,MFH,1968,27
19847,MFH,2008,15
19848,MFH,1908,59
19849,MFH,1915,29
19850,MFH,1919,21
19851,MFH,1994,16
19852,MFH,2011,23
19853,MFH,1905,57
19854,MFH,2011,42
19855,MFH,1925,40
19856,MFH,2018,39
19857,MFH,1906,32
19858,MFH,1957,37
19859,MFH,1939,21
19860,MFH,1925,36
19861,MFH,2006,51
19862,MFH,1997,15
19863,MFH,1923,53
19864,MFH,1929,30
19865,MFH,1942,35
19866,MFH,1955,36
19867,MFH,1977,29
19868,MFH,1904,44
19869,MFH,2002,17
19870,MFH,1919,52
19871,MFH,1904,34
19872,MFH,1966,14
19873,MFH,1988,28
19874,MFH,1986,30
19875,MFH,1957,54
19876,MFH,1932,20
19877,MFH,1919,20
19878,MFH,1948,41
19879,MFH,1995,25
19880,MFH,1927,45
19881,MFH,1955,13
19882,MFH,1964,28
19883,MFH,2001,53
19884,MFH,1930,15
19885,MFH,1996,35
19886,MFH,1990,12
19887,MFH,1907,41
19888,MFH,1917,41
19889,MFH,1938,20
19890,MFH,1935,48
19891,MFH,1928,55
19892,MFH,2001,25
19893,MFH,1987,26
19894,MFH,1908,35
19895,MFH,1902,20
19896,MFH,1983,22
19897,MFH,2018,50
19898,MFH,1980,44
19899,MFH,1980,33
19900,MFH,1944,44
19901,MFH,1943,26
19902,MFH,1969,41
19903,MFH,1927,27
19904,MFH,1961,23
19905,MFH,1932,27
19906,MFH,1916,28
19907,MFH,2011,11
19908,MFH,1900,48
19909,MFH,1928,44
19910,MFH,1940,56
19911,MFH,1994,25
19912,MFH,1963,58
19913,MFH,1949,54
19914,MFH,1970,47
19915,MFH,1927,41
19916,MFH,1901,21
19917,MFH,1957,34
19918,MFH,1948,21
19919,MFH,2007,45
19920,MFH,1962,14
19921,MFH,1971,47
19922,MFH,1986,43
19923,MFH,1902,36
19924,MFH,2017,21
19925,MFH,1920,40
19926,MFH,1915,30
19927,MFH,1964,46
19928,MFH,1930,55
19929,MFH,2011,44
19930,MFH,2002,32
19931,MFH,1946,59
19932,MFH,1990,46
19933,MFH,1988,40
19934,MFH,1919,13
19935,MFH,1982,48
19936,MFH,1955,47
19937,MFH,1908,23
19938,MFH,2014,38
19939,MFH,1980,54
19940,MFH,1930,39
19941,MFH,1916,53
19942,MFH,1967,53
19943,MFH,1902,41
19944,MFH,1954,47
19945,MFH,1967,56
19946,MFH,1916,52
19947,MFH,1926,34
19948,MFH,1957,57
19949,MFH,1999,48
19950,MFH,1965,51
19951,MFH,1904,23
19952,MFH,1921,59
19953,MFH,1921,41
19954,MFH,1977,47
19955,MFH,1929,17
19956,MFH,2003,52
19957,MFH,1959,13
19958,MFH,1982,45
19959,MFH,2008,22
19960,MFH,1980,12
19961,MFH,1917,38
19962,MFH,1925,33
19963,MFH,1940,51
19964,MFH,1992,14
19965,MFH,1956,19
19966,MFH,2018,48
19967,MFH,1968,23
19968,MFH,1934,23
19969,MFH,1956,23
19970,MFH,1978,16
19971,MFH,1919,34
19972,MFH,2012,21
19973,MFH,1925,45
19974,MFH,1940,42
19975,MFH,1953,39
19976,MFH,1915,32
19977,MFH,1975,31
19978,MFH,1997,18
19979,MFH,1954,59
19980,MFH,1968,55
19981,MFH,1970,52
19982,MFH,2015,25
19983,MFH,1968,15
19984,MFH,1970,14
19985,MFH,1955,13
19986,MFH,1927,17
19987,MFH,1906,20
19988,MFH,1940,41
19989,MFH,1974,22
19990,MFH,1946,28
19991,MFH,1957,26
19992,MFH,2001,59
19993,MFH,1954,35
19994,MFH,1949,21
19995,MFH,1919,41
19996,MFH,1951,42
19997,MFH,1999,15
19998,MFH,1951,10
19999,MFH,2009,39
20000,MFH,1969,40
20001,MFH,1974,51
20002,MFH,1936,30
20003,MFH,1994,43
20004,MFH,1940,13
20005,MFH,1966,40
20006,MFH,1941,12
20007,MFH,2012,34
20008,MFH,1946,11
20009,MFH,1988,44
20010,MFH,1971,20
20011,MFH,1911,22
20012,MFH,1939,16
20013,MFH,1998,28
20014,MFH,2004,33
20015,MFH,1986,11
20016,MFH,1967,52
20017,MFH,1942,48
20018,MFH,1970,28
20019,MFH,1913,57
20020,MFH,1944,11
20021,MFH,1919,19
20022,MFH,1912,20
20023,MFH,1914,40
20024,MFH,1936,43
20025,MFH,2002,18
20026,MFH,1916,51
20027,MFH,1936,11
20028,MFH,2015,20
20029,MFH,1937,36
20030,MFH,1914,12
20031,MFH,1946,17
20032,MFH,2015,36
20033,MFH,2017,35
20034,MFH,1909,46
20035,MFH,1997,29
20036,MFH,2003,35
20037,MFH,1904,35
20038,MFH,1994,19
20039,MFH,1959,22
20040,MFH,1901,51
20041,MFH,1977,38
20042,MFH,1930,32
20043,MFH,1978,40
20044,MFH,1978,47
20045,MFH,1911,16
20046,MFH,1934,48
20047,MFH,2006,44
20048,MFH,1908,28
20049,MFH,1958,35
20050,MFH,1983,37
20051,MFH,1984,38
20052,MFH,1930,24
20053,MFH,1975,59
20054,MFH,2014,22
20055,MFH,1932,41
20056,MFH,2009,33
20057,MFH,2013,43
20058,MFH,2004,11
20059,MFH,1914,59
20060,MFH,1925,29
20061,MFH,2005,36
20062,MFH,1916,57
20063,MFH,1912,17
20064,MFH,1926,18
20065,MFH,1920,49
20066,MFH,1915,16
20067,MFH,1946,57
20068,MFH,2012,14
20069,MFH,1986,46
20070,MFH,1999,21
20071,MFH,1917,31
20072,MFH,1984,40
20073,MFH,1973,43
20074,MFH,1906,58
20075,MFH,1922,32
20076,MFH,1970,58
20077,MFH,1951,10
20078,MFH,1991,51
20079,MFH,1975,41
20080,MFH,1959,58
20081,MFH,1959,25
20082,MFH,1943,39
20083,MFH,2002,35
20084,MFH,1961,12
20085,MFH,1928,43
20086,MFH,1973,46
20087,MFH,1922,27
20088,MFH,1931,16
20089,MFH,1937,34
20090,MFH,2014,53
20091,MFH,1928,16
20092,MFH,1983,24
20093,MFH,2018,16
20094,MFH,1903,58
20095,MFH,2009,37
20096,MFH,2009,36
20097,MFH,1950,41
20098,MFH,1972,16
20099,MFH,1930,16
20100,MFH,1998,54
20101,MFH,1917,25
20102,MFH,2007,50
20103,MFH,1983,27
20104,MFH,1942,38
20105,MFH,1988,19
20106,MFH,2016,12
20107,MFH,1971,54
20108,MFH,1970,42
20109,MFH,1975,38
20110,MFH,1915,47
20111,MFH,1903,56
20112,MFH,2005,46
20113,MFH,1946,41
20114,MFH,1952,28
20115,MFH,1997,30
20116,MFH,1965,29
20117,MFH,1961,46
20118,MFH,1947,24
20119,MFH,2011,59
20120,MFH,1981,19
20121,MFH,1986,50
20122,MFH,1942,28
20123,MFH,1959,40
20124,MFH,1969,58
20125,MFH,1988,44
20126,MFH,2019,51
20127,MFH,1922,38
20128,MFH,1900,41
20129,MFH,1913,46
20130,MFH,1992,12
20131,MFH,1935,49
20132,MFH,1916,36
20133,MFH,1919,12
20134,MFH,1905,51
20135,MFH,2003,22
20136,MFH,1956,18
20137,MFH,1916,40
20138,MFH,1946,36
20139,MFH,1944,16
20140,MFH,1984,45
20141,MFH,2008,10
20142,MFH,1980,24
20143,MFH,1966,56
20144,MFH,1911,46
20145,MFH,1944,28
20146,MFH,2003,58
20147,MFH,1968,44
20148,MFH,1978,29
20149,MFH,2016,26
20150,MFH,1940,18
20151,MFH,2000,13
20152,MFH,2014,29
20153,MFH,1969,18
20154,MFH,1988,24
20155,MFH,1907,42
20156,MFH,1951,49
20157,MFH,1965,19
20158,MFH,1938,27
20159,MFH,1967,50
20160,MFH,1907,26
20161,MFH,2016,43
20162,MFH,1915,51
20163,MFH,1990,19
20164,MFH,2013,55
20165,MFH,1969,13
20166,MFH,1910,37
20167,MFH,1983,37
20168,MFH,1905,55
20169,MFH,1978,25
20170,MFH,2001,30
20171,MFH,1990,43
20172,MFH,1923,24
20173,MFH,1983,24
20174,MFH,1909,24
20175,MFH,1936,25
20176,MFH,1957,14
20177,MFH,1994,16
20178,MFH,1985,38
20179,MFH,1992,27
20180,MFH,1984,51
20181,MFH,2017,38
20182,MFH,1914,16
20183,MFH,1903,20
20184,MFH,1965,27
20185,MFH,1933,28
20186,MFH,1936,31
20187,MFH,2017,39
20188,MFH,1995,29
20189,MFH,1992,45
20190,MFH,1952,13
20191,MFH,1982,28
20192,MFH,2002,12
20193,MFH,1915,42
20194,MFH,1933,12
20195,MFH,1966,21
20196,MFH,1985,41
20197,MFH,1924,38
20198,MFH,1994,51
20199,MFH,1901,38
20200,MFH,1994,57
20201,MFH,1940,20
20202,MFH,1961,49
20203,MFH,1994,21
20204,MFH,1940,12
20205,MFH,1918,35
20206,MFH,1981,59
20207,MFH,2006,17
20208,MFH,1977,35
20209,MFH,2013,43
20210,MFH,1929,45
20211,MFH,1992,38
20212,MFH,1996,30
20213,MFH,1942,54
20214,MFH,1986,15
20215,MFH,1953,39
20216,MFH,1966,11
20217,MFH,1971,26
20218,MFH,1964,34
20219,MFH,1989,24
20220,MFH,1986,32
20221,MFH,1990,28
20222,MFH,1951,14
20223,MFH,1925,41
20224,MFH,1961,39
20225,MFH,2003,12
20226,MFH,1929,15
20227,MFH,1935,27
20228,MFH,1919,27
20229,MFH,1975,21
20230,MFH,1935,43
20231,MFH,2010,38
20232,MFH,1927,58
20233,MFH,1978,42
20234,MFH,2014,17
20235,MFH,1904,39
20236,MFH,1925,19
20237,MFH,1960,42
20238,MFH,1954,30
20239,MFH,1958,53
20240,MFH,1978,36
20241,MFH,1911,38
20242,MFH,2017,45
20243,MFH,1913,51
20244,MFH,1907,34
20245,MFH,1987,57
20246,MFH,1959,44
20247,MFH,1988,33
20248,MFH,1994,47
20249,MFH,1976,31
20250,MFH,1948,48
20251,MFH,1911,11
20252,MFH,1954,59
20253,MFH,1973,17
20254,MFH,1966,58
20255,MFH,1918,17
20256,MFH,2016,48
20257,MFH,1914,26
20258,MFH,1943,42
20259,MFH,1928,53
20260,MFH,1979,24
20261,MFH,1978,27
20262,MFH,1970,25
20263,MFH,1953,48
20264,MFH,1902,44
20265,MFH,1962,22
20266,MFH,1930,38
20267,MFH,1979,12
20268,MFH,1978,55
20269,MFH,1957,31
20270,MFH,2009,45
20271,MFH,1968,36
20272,MFH,1903,15
20273,MFH,2009,43
20274,MFH,1909,14
20275,MFH,1910,35
20276,MFH,2001,58
20277,MFH,2005,50
20278,MFH,1988,36
20279,MFH,2011,20
20280,MFH,1987,10
20281,MFH,2010,38
20282,MFH,1929,31
20283,MFH,2013,55
20284,MFH,1909,39
20285,MFH,1926,50
20286,MFH,1995,39
20287,MFH,1998,20
20288,MFH,2012,28
20289,MFH,1967,21
20290,MFH,2013,55
20291,MFH,1920,59
20292,MFH,1964,44
20293,MFH,1928,17
20294,MFH,1994,38
20295,MFH,1981,25
20296,MFH,1903,42
20297,MFH,1946,12
20298,MFH,1944,13
20299,MFH,1952,13
20300,MFH,1958,46
20301,MFH,1962,10
20302,MFH,2004,50
20303,MFH,1981,46
20304,MFH,1956,59
20305,MFH,1907,45
20306,MFH,1968,17
20307,MFH,1934,56
20308,MFH,1960,40
20309,MFH,1981,13
20310,MFH,1993,24
20311,MFH,2000,40
20312,MFH,1919,49
20313,MFH,1906,43
20314,MFH,1926,56
20315,MFH,1980,25
20316,MFH,1902,35
20317,MFH,1914,52
20318,MFH,1958,43
20319,MFH,1948,49
20320,MFH,1978,16
20321,MFH,1980,50
20322,MFH,1993,16
20323,MFH,1926,46
20324,MFH,1945,45
20325,MFH,1957,46
20326,MFH,1967,11
20327,MFH,1927,39
20328,MFH,1954,45
20329,MFH,1998,23
20330,MFH,1923,36
20331,MFH,2006,30
20332,MFH,1944,39
20333,MFH,1944,24
20334,MFH,1964,52
20335,MFH,2002,12
20336,MFH,1962,51
20337,MFH,2001,50
20338,MFH,1911,25
20339,MFH,2014,39
20340,MFH,1912,15
20341,MFH,2017,17
20342,MFH,2015,50
20343,MFH,2017,19
20344,MFH,1986,22
20345,MFH,1905,11
20346,MFH,1916,18
20347,MFH,1995,26
20348,MFH,1996,24
20349,MFH,1910,18
20350,MFH,1994,53
20351,MFH,1941,40
20352,MFH,1988,40
20353,MFH,1963,23
20354,MFH,2015,14
20355,MFH,1935,11
20356,MFH,1992,38
20357,MFH,1912,56
20358,MFH,1992,28
20359,MFH,1905,56
20360,MFH,1986,25
20361,MFH,1932,17
20362,MFH,2015,50
20363,MFH,1955,19
20364,MFH,1992,30
20365,MFH,1951,43
20366,MFH,1903,29
20367,MFH,1991,55
20368,MFH,2017,29
20369,MFH,1932,25
20370,MFH,1903,23
20371,MFH,1988,59
20372,MFH,1902,57
20373,MFH,1957,37
20374,MFH,2015,50
20375,MFH,1936,46
20376,MFH,1935,43
20377,MFH,1988,24
20378,MFH,1988,43
20379,MFH,1942,58
20380,MFH,1907,38
20381,MFH,1953,30
20382,MFH,1950,15
20383,MFH,1973,29
20384,MFH,1923,27
20385,MFH,2009,47
20386,MFH,1931,28
20387,MFH,1911,20
20388,MFH,1948,35
20389,MFH,1910,54
20390,MFH,1946,26
20391,MFH,1986,11
20392,MFH,1908,18
20393,MFH,1945,35
20394,MFH,1902,45
20395,MFH,1906,14
20396,MFH,2014,39
20397,MFH,2004,21
20398,MFH,1967,50
20399,MFH,1936,25
20400,MFH,1904,30
20401,MFH,1939,45
20402,MFH,2001,39
20403,MFH,1990,10
20404,MFH,1911,18
20405,MFH,2013,33
20406,MFH,1975,22
20407,MFH,2019,45
20408,MFH,1900,18
20409,MFH,1906,10
20410,MFH,1923,34
20411,MFH,1910,16
20412,MFH,2007,19
20413,MFH,1952,49
20414,MFH,2013,39
20415,MFH,1958,52
20416,MFH,1941,16
20417,MFH,1950,31
20418,MFH,1936,37
20419,MFH,1952,15
20420,MFH,2012,37
20421,MFH,2012,49
20422,MFH,1978,52
20423,MFH,1919,59
20424,MFH,1960,35
20425,MFH,2006,53
20426,MFH,1956,23
20427,MFH,1903,18
20428,MFH,1931,55
20429,MFH,1964,54
20430,MFH,1906,19
20431,MFH,1953,45
20432,MFH,2019,53
20433,MFH,1953,37
20434,MFH,1906,21
20435,MFH,1986,12
20436,MFH,1980,52
20437,MFH,1954,53
20438,MFH,1973,39
20439,MFH,1944,40
20440,MFH,2007,50
20441,MFH,1935,31
20442,MFH,1950,34
20443,MFH,1998,57
20444,MFH,2003,19
20445,MFH,2005,58
20446,MFH,1914,40
20447,MFH,1915,28
20448,MFH,2009,45
20449,MFH,2019,29
20450,MFH,1969,23
20451,MFH,1997,26
20452,MFH,1970,46
20453,MFH,1913,28
20454,MFH,1934,24
20455,MFH,1912,59
20456,MFH,1962,54
20457,MFH,1983,17
20458,MFH,1998,21
20459,MFH,1988,46
20460,MFH,1948,36
20461,MFH,1954,52
20462,MFH,1954,54
20463,MFH,1989,23
20464,MFH,1984,52
20465,MFH,1972,16
20466,MFH,1974,57
20467,MFH,1925,30
20468,MFH,1971,45
20469,MFH,1933,41
20470,MFH,1983,45
20471,MFH,2008,10
20472,MFH,1966,22
20473,MFH,2012,45
20474,MFH,1946,22
20475,MFH,1947,14
20476,MFH,1941,25
20477,MFH,2019,22
20478,MFH,1910,14
20479,MFH,2004,19
20480,MFH,1906,54
20481,MFH,1921,44
20482,MFH,1907,48
20483,MFH,1918,19
20484,MFH,1923,41
20485,MFH,1912,41
20486,MFH,1913,42
20487,MFH,1907,27
20488,MFH,1921,24
20489,MFH,1973,40
20490,MFH,1924,38
20491,MFH,1945,20
20492,MFH,1936,21
20493,MFH,2012,37
20494,MFH,1955,37
20495,MFH,1993,33
20496,MFH,1956,58
20497,MFH,1922,43
20498,MFH,1927,12
20499,MFH,1946,49
20500,MFH,1953,11
20501,MFH,2000,59
20502,MFH,2017,21
20503,MFH,1946,48
20504,MFH,1941,24
20505,MFH,1948,55
20506,MFH,1998,32
20507,MFH,2016,18
20508,MFH,1971,16
20509,MFH,1967,45
20510,MFH,1921,42
20511,MFH,1911,37
20512,MFH,1975,51
20513,MFH,1976,25
20514,MFH,1928,44
20515,MFH,1981,24
20516,MFH,2011,46
20517,MFH,2011,40
20518,MFH,1977,48
20519,MFH,1967,47
20520,MFH,2001,56
20521,MFH,1974,42
20522,MFH,2018,27
20523,MFH,2015,46
20524,MFH,2017,40
20525,MFH,2005,44
20526,MFH,1904,10
20527,MFH,1976,45
20528,MFH,1982,39
20529,MFH,1964,37
20530,MFH,1941,59
20531,MFH,1981,17
20532,MFH,1986,10
20533,MFH,2000,54
20534,MFH,1937,29
20535,MFH,1941,49
20536,MFH,1902,10
20537,MFH,1991,44
20538,MFH,1956,48
